names,image_paths,notation_paths,classes
NoLabel-20_20191216_053028.bmp,NoLabel\NoLabel-20_20191216_053028.bmp,,[1 0]
NoLabel-20_20191216_053109.bmp,NoLabel\NoLabel-20_20191216_053109.bmp,,[1 0]
NoLabel-20_20191216_053140.bmp,NoLabel\NoLabel-20_20191216_053140.bmp,,[1 0]
NoLabel-20_20191216_053241.bmp,NoLabel\NoLabel-20_20191216_053241.bmp,,[1 0]
NoLabel-20_20191216_053329.bmp,NoLabel\NoLabel-20_20191216_053329.bmp,,[1 0]
NoLabel-20_20191216_053343.bmp,NoLabel\NoLabel-20_20191216_053343.bmp,,[1 0]
NoLabel-20_20191216_053401.bmp,NoLabel\NoLabel-20_20191216_053401.bmp,,[1 0]
NoLabel-20_20191216_053412.bmp,NoLabel\NoLabel-20_20191216_053412.bmp,,[1 0]
NoLabel-20_20191216_053417.bmp,NoLabel\NoLabel-20_20191216_053417.bmp,,[1 0]
NoLabel-20_20191216_053444.bmp,NoLabel\NoLabel-20_20191216_053444.bmp,,[1 0]
NoLabel-20_20191216_053503.bmp,NoLabel\NoLabel-20_20191216_053503.bmp,,[1 0]
NoLabel-20_20191216_053625.bmp,NoLabel\NoLabel-20_20191216_053625.bmp,,[1 0]
NoLabel-20_20191216_053651.bmp,NoLabel\NoLabel-20_20191216_053651.bmp,,[1 0]
NoLabel-20_20191216_053708.bmp,NoLabel\NoLabel-20_20191216_053708.bmp,,[1 0]
NoLabel-20_20191216_053735.bmp,NoLabel\NoLabel-20_20191216_053735.bmp,,[1 0]
NoLabel-20_20191216_053755.bmp,NoLabel\NoLabel-20_20191216_053755.bmp,,[1 0]
NoLabel-20_20191216_053805.bmp,NoLabel\NoLabel-20_20191216_053805.bmp,,[1 0]
NoLabel-20_20191216_053817.bmp,NoLabel\NoLabel-20_20191216_053817.bmp,,[1 0]
NoLabel-20_20191216_053941.bmp,NoLabel\NoLabel-20_20191216_053941.bmp,,[1 0]
NoLabel-20_20191216_054310.bmp,NoLabel\NoLabel-20_20191216_054310.bmp,,[1 0]
NoLabel-20_20191216_054328.bmp,NoLabel\NoLabel-20_20191216_054328.bmp,,[1 0]
NoLabel-20_20191216_054547.bmp,NoLabel\NoLabel-20_20191216_054547.bmp,,[1 0]
NoLabel-20_20191216_054628.bmp,NoLabel\NoLabel-20_20191216_054628.bmp,,[1 0]
NoLabel-20_20191216_054646.bmp,NoLabel\NoLabel-20_20191216_054646.bmp,,[1 0]
NoLabel-20_20191216_054651.bmp,NoLabel\NoLabel-20_20191216_054651.bmp,,[1 0]
NoLabel-20_20191216_054717.bmp,NoLabel\NoLabel-20_20191216_054717.bmp,,[1 0]
NoLabel-20_20191216_054733.bmp,NoLabel\NoLabel-20_20191216_054733.bmp,,[1 0]
NoLabel-20_20191216_054805.bmp,NoLabel\NoLabel-20_20191216_054805.bmp,,[1 0]
NoLabel-20_20191216_054834.bmp,NoLabel\NoLabel-20_20191216_054834.bmp,,[1 0]
NoLabel-20_20191216_054959.bmp,NoLabel\NoLabel-20_20191216_054959.bmp,,[1 0]
NoLabel-20_20191216_055052.bmp,NoLabel\NoLabel-20_20191216_055052.bmp,,[1 0]
NoLabel-20_20191216_055217.bmp,NoLabel\NoLabel-20_20191216_055217.bmp,,[1 0]
NoLabel-20_20191216_055226.bmp,NoLabel\NoLabel-20_20191216_055226.bmp,,[1 0]
NoLabel-20_20191216_055237.bmp,NoLabel\NoLabel-20_20191216_055237.bmp,,[1 0]
NoLabel-20_20191216_055246.bmp,NoLabel\NoLabel-20_20191216_055246.bmp,,[1 0]
NoLabel-20_20191216_055310.bmp,NoLabel\NoLabel-20_20191216_055310.bmp,,[1 0]
NoLabel-20_20191216_060443.bmp,NoLabel\NoLabel-20_20191216_060443.bmp,,[1 0]
NoLabel-20_20191216_060456.bmp,NoLabel\NoLabel-20_20191216_060456.bmp,,[1 0]
NoLabel-20_20191216_060505.bmp,NoLabel\NoLabel-20_20191216_060505.bmp,,[1 0]
NoLabel-20_20191216_060528.bmp,NoLabel\NoLabel-20_20191216_060528.bmp,,[1 0]
NoLabel-20_20191216_060537.bmp,NoLabel\NoLabel-20_20191216_060537.bmp,,[1 0]
NoLabel-20_20191216_060625.bmp,NoLabel\NoLabel-20_20191216_060625.bmp,,[1 0]
NoLabel-20_20191216_060717.bmp,NoLabel\NoLabel-20_20191216_060717.bmp,,[1 0]
NoLabel-20_20191216_060728.bmp,NoLabel\NoLabel-20_20191216_060728.bmp,,[1 0]
NoLabel-20_20191216_060740.bmp,NoLabel\NoLabel-20_20191216_060740.bmp,,[1 0]
NoLabel-20_20191216_060749.bmp,NoLabel\NoLabel-20_20191216_060749.bmp,,[1 0]
NoLabel-20_20191216_060845.bmp,NoLabel\NoLabel-20_20191216_060845.bmp,,[1 0]
NoLabel-20_20191216_060859.bmp,NoLabel\NoLabel-20_20191216_060859.bmp,,[1 0]
NoLabel-20_20191216_060911.bmp,NoLabel\NoLabel-20_20191216_060911.bmp,,[1 0]
NoLabel-20_20191216_060927.bmp,NoLabel\NoLabel-20_20191216_060927.bmp,,[1 0]
NoLabel-20_20191216_060941.bmp,NoLabel\NoLabel-20_20191216_060941.bmp,,[1 0]
NoLabel-20_20191216_061019.bmp,NoLabel\NoLabel-20_20191216_061019.bmp,,[1 0]
NoLabel-20_20191216_061028.bmp,NoLabel\NoLabel-20_20191216_061028.bmp,,[1 0]
NoLabel-20_20191216_061110.bmp,NoLabel\NoLabel-20_20191216_061110.bmp,,[1 0]
NoLabel-23_20190905_035416.bmp,NoLabel\NoLabel-23_20190905_035416.bmp,,[1 0]
NoLabel-23_20190905_035717.bmp,NoLabel\NoLabel-23_20190905_035717.bmp,,[1 0]
NoLabel-23_20190905_035854.bmp,NoLabel\NoLabel-23_20190905_035854.bmp,,[1 0]
NoLabel-23_20190905_035923.bmp,NoLabel\NoLabel-23_20190905_035923.bmp,,[1 0]
NoLabel-23_20190905_035936.bmp,NoLabel\NoLabel-23_20190905_035936.bmp,,[1 0]
NoLabel-23_20190905_040413.bmp,NoLabel\NoLabel-23_20190905_040413.bmp,,[1 0]
NoLabel-23_20190905_040445.bmp,NoLabel\NoLabel-23_20190905_040445.bmp,,[1 0]
NoLabel-23_20190905_040657.bmp,NoLabel\NoLabel-23_20190905_040657.bmp,,[1 0]
NoLabel-23_20190905_040750.bmp,NoLabel\NoLabel-23_20190905_040750.bmp,,[1 0]
NoLabel-23_20190905_040804.bmp,NoLabel\NoLabel-23_20190905_040804.bmp,,[1 0]
NoLabel-23_20190905_040841.bmp,NoLabel\NoLabel-23_20190905_040841.bmp,,[1 0]
NoLabel-23_20190905_040855.bmp,NoLabel\NoLabel-23_20190905_040855.bmp,,[1 0]
NoLabel-23_20190905_040936.bmp,NoLabel\NoLabel-23_20190905_040936.bmp,,[1 0]
NoLabel-23_20190905_041055.bmp,NoLabel\NoLabel-23_20190905_041055.bmp,,[1 0]
NoLabel-23_20190905_041109.bmp,NoLabel\NoLabel-23_20190905_041109.bmp,,[1 0]
NoLabel-23_20190905_041221.bmp,NoLabel\NoLabel-23_20190905_041221.bmp,,[1 0]
NoLabel-23_20190905_041233.bmp,NoLabel\NoLabel-23_20190905_041233.bmp,,[1 0]
NoLabel-23_20190905_041303.bmp,NoLabel\NoLabel-23_20190905_041303.bmp,,[1 0]
NoLabel-23_20190905_041356.bmp,NoLabel\NoLabel-23_20190905_041356.bmp,,[1 0]
NoLabel-23_20190905_041421.bmp,NoLabel\NoLabel-23_20190905_041421.bmp,,[1 0]
NoLabel-23_20190905_041428.bmp,NoLabel\NoLabel-23_20190905_041428.bmp,,[1 0]
NoLabel-23_20190905_041442.bmp,NoLabel\NoLabel-23_20190905_041442.bmp,,[1 0]
NoLabel-23_20190905_041451.bmp,NoLabel\NoLabel-23_20190905_041451.bmp,,[1 0]
NoLabel-23_20190905_041518.bmp,NoLabel\NoLabel-23_20190905_041518.bmp,,[1 0]
NoLabel-23_20190905_041716.bmp,NoLabel\NoLabel-23_20190905_041716.bmp,,[1 0]
NoLabel-23_20190905_041755.bmp,NoLabel\NoLabel-23_20190905_041755.bmp,,[1 0]
NoLabel-23_20190905_041802.bmp,NoLabel\NoLabel-23_20190905_041802.bmp,,[1 0]
NoLabel-23_20190905_041817.bmp,NoLabel\NoLabel-23_20190905_041817.bmp,,[1 0]
NoLabel-23_20190905_041847.bmp,NoLabel\NoLabel-23_20190905_041847.bmp,,[1 0]
NoLabel-23_20190905_041922.bmp,NoLabel\NoLabel-23_20190905_041922.bmp,,[1 0]
NoLabel-23_20190905_041929.bmp,NoLabel\NoLabel-23_20190905_041929.bmp,,[1 0]
NoLabel-23_20190905_041944.bmp,NoLabel\NoLabel-23_20190905_041944.bmp,,[1 0]
NoLabel-23_20190905_042108.bmp,NoLabel\NoLabel-23_20190905_042108.bmp,,[1 0]
NoLabel-23_20190905_042120.bmp,NoLabel\NoLabel-23_20190905_042120.bmp,,[1 0]
NoLabel-23_20190905_042132.bmp,NoLabel\NoLabel-23_20190905_042132.bmp,,[1 0]
NoLabel-23_20190905_042200.bmp,NoLabel\NoLabel-23_20190905_042200.bmp,,[1 0]
NoLabel-23_20190905_042221.bmp,NoLabel\NoLabel-23_20190905_042221.bmp,,[1 0]
NoLabel-23_20190905_042241.bmp,NoLabel\NoLabel-23_20190905_042241.bmp,,[1 0]
NoLabel-23_20190905_042339.bmp,NoLabel\NoLabel-23_20190905_042339.bmp,,[1 0]
NoLabel-23_20190905_042358.bmp,NoLabel\NoLabel-23_20190905_042358.bmp,,[1 0]
NoLabel-23_20190905_042414.bmp,NoLabel\NoLabel-23_20190905_042414.bmp,,[1 0]
NoLabel-23_20190905_042423.bmp,NoLabel\NoLabel-23_20190905_042423.bmp,,[1 0]
NoLabel-23_20190905_042433.bmp,NoLabel\NoLabel-23_20190905_042433.bmp,,[1 0]
NoLabel-23_20190905_042439.bmp,NoLabel\NoLabel-23_20190905_042439.bmp,,[1 0]
NoLabel-23_20190906_015230.bmp,NoLabel\NoLabel-23_20190906_015230.bmp,,[1 0]
NoLabel-23_20190906_015241.bmp,NoLabel\NoLabel-23_20190906_015241.bmp,,[1 0]
NoLabel-23_20190906_015259.bmp,NoLabel\NoLabel-23_20190906_015259.bmp,,[1 0]
NoLabel-23_20190906_015310.bmp,NoLabel\NoLabel-23_20190906_015310.bmp,,[1 0]
NoLabel-23_20190906_015400.bmp,NoLabel\NoLabel-23_20190906_015400.bmp,,[1 0]
NoLabel-23_20190906_015412.bmp,NoLabel\NoLabel-23_20190906_015412.bmp,,[1 0]
NoLabel-23_20190906_015420.bmp,NoLabel\NoLabel-23_20190906_015420.bmp,,[1 0]
NoLabel-23_20190906_015506.bmp,NoLabel\NoLabel-23_20190906_015506.bmp,,[1 0]
NoLabel-23_20190906_015509.bmp,NoLabel\NoLabel-23_20190906_015509.bmp,,[1 0]
NoLabel-23_20190906_015521.bmp,NoLabel\NoLabel-23_20190906_015521.bmp,,[1 0]
NoLabel-23_20190906_015531.bmp,NoLabel\NoLabel-23_20190906_015531.bmp,,[1 0]
NoLabel-23_20190906_015535.bmp,NoLabel\NoLabel-23_20190906_015535.bmp,,[1 0]
NoLabel-23_20190906_015635.bmp,NoLabel\NoLabel-23_20190906_015635.bmp,,[1 0]
NoLabel-23_20190906_015712.bmp,NoLabel\NoLabel-23_20190906_015712.bmp,,[1 0]
NoLabel-23_20190906_015724.bmp,NoLabel\NoLabel-23_20190906_015724.bmp,,[1 0]
NoLabel-23_20190906_015733.bmp,NoLabel\NoLabel-23_20190906_015733.bmp,,[1 0]
NoLabel-23_20190906_015746.bmp,NoLabel\NoLabel-23_20190906_015746.bmp,,[1 0]
NoLabel-23_20190906_015750.bmp,NoLabel\NoLabel-23_20190906_015750.bmp,,[1 0]
NoLabel-23_20190906_015931.bmp,NoLabel\NoLabel-23_20190906_015931.bmp,,[1 0]
NoLabel-23_20190906_015943.bmp,NoLabel\NoLabel-23_20190906_015943.bmp,,[1 0]
NoLabel-23_20190906_015947.bmp,NoLabel\NoLabel-23_20190906_015947.bmp,,[1 0]
NoLabel-23_20190906_015959.bmp,NoLabel\NoLabel-23_20190906_015959.bmp,,[1 0]
NoLabel-23_20190906_020029.bmp,NoLabel\NoLabel-23_20190906_020029.bmp,,[1 0]
NoLabel-23_20190906_020032.bmp,NoLabel\NoLabel-23_20190906_020032.bmp,,[1 0]
NoLabel-23_20190906_020039.bmp,NoLabel\NoLabel-23_20190906_020039.bmp,,[1 0]
NoLabel-23_20190906_020050.bmp,NoLabel\NoLabel-23_20190906_020050.bmp,,[1 0]
NoLabel-23_20190906_020101.bmp,NoLabel\NoLabel-23_20190906_020101.bmp,,[1 0]
NoLabel-23_20190906_020129.bmp,NoLabel\NoLabel-23_20190906_020129.bmp,,[1 0]
seal_breach_0-12_20190906_010007.bmp,seal_breach_0\seal_breach_0-12_20190906_010007.bmp,seal_breach_0-12_20190906_010007.png,[0 1]
seal_breach_0-12_20190906_010024.bmp,seal_breach_0\seal_breach_0-12_20190906_010024.bmp,seal_breach_0-12_20190906_010024.png,[0 1]
seal_breach_0-12_20190906_010053.bmp,seal_breach_0\seal_breach_0-12_20190906_010053.bmp,seal_breach_0-12_20190906_010053.png,[0 1]
seal_breach_0-12_20190906_010117.bmp,seal_breach_0\seal_breach_0-12_20190906_010117.bmp,seal_breach_0-12_20190906_010117.png,[0 1]
seal_breach_0-12_20190906_010128.bmp,seal_breach_0\seal_breach_0-12_20190906_010128.bmp,seal_breach_0-12_20190906_010128.png,[0 1]
seal_breach_0-12_20190906_010301.bmp,seal_breach_0\seal_breach_0-12_20190906_010301.bmp,seal_breach_0-12_20190906_010301.png,[0 1]
seal_breach_0-12_20190906_010323.bmp,seal_breach_0\seal_breach_0-12_20190906_010323.bmp,seal_breach_0-12_20190906_010323.png,[0 1]
seal_breach_0-12_20190906_010341.bmp,seal_breach_0\seal_breach_0-12_20190906_010341.bmp,seal_breach_0-12_20190906_010341.png,[0 1]
seal_breach_0-12_20190906_010346.bmp,seal_breach_0\seal_breach_0-12_20190906_010346.bmp,seal_breach_0-12_20190906_010346.png,[0 1]
seal_breach_0-12_20190906_010353.bmp,seal_breach_0\seal_breach_0-12_20190906_010353.bmp,seal_breach_0-12_20190906_010353.png,[0 1]
seal_breach_0-12_20190906_010359.bmp,seal_breach_0\seal_breach_0-12_20190906_010359.bmp,seal_breach_0-12_20190906_010359.png,[0 1]
seal_breach_0-12_20190906_010531.bmp,seal_breach_0\seal_breach_0-12_20190906_010531.bmp,seal_breach_0-12_20190906_010531.png,[0 1]
